cod_ncm,hscode,cod_pais_origem,urf_cod,via_transp_cod,sgl_uf_import,city_cod,cidade_import,combinacao_202405
85411029,8541,160,0817700,04,SP,3405708,BARUERI,0
85414121,8541,160,0817700,04,SP,3440705,PORTO FERREIRA,0
85176272,8517,160,0717600,01,RJ,3304557,RIO DE JANEIRO,0
85411021,8541,160,1017801,04,RS,4306767,ELDORADO DO SUL,0
85411022,8541,160,0817700,04,SP,3440002,POMPEIA,0
85411021,8541,160,0617700,04,MG,3137601,LAGOA SANTA,0
29335941,2933,160,0817700,04,SP,3413009,COTIA,0
87089100,8708,160,0717600,01,MG,3125101,EXTREMA,0
85414021,8541,160,0817700,04,SP,3409502,CAMPINAS,0
90183219,9018,160,0817600,04,SP,3425904,JUNDIAI,0
29153999,2915,160,0817800,01,SP,3456701,VINHEDO,0
29335915,2933,160,0817700,04,SP,3443907,RIO CLARO,0
84433990,8443,160,0717700,04,RJ,3302403,MACAE,0
87089300,8708,160,0817800,01,SP,3425904,JUNDIAI,1
90183910,9018,160,0817800,01,SP,3450308,SAO PAULO,1
29335999,2933,160,0817600,04,SP,3450308,SAO PAULO,1
85176249,8517,160,0817700,04,MG,3118601,CONTAGEM,0
29152100,2915,160,0817800,01,SP,3413405,CRUZEIRO,0
29333922,2933,160,0817800,01,SP,3456453,VARGEM GRANDE PAULISTA,0
87082100,8708,160,0817600,04,SP,3420509,INDAIATUBA,1
85176299,8517,160,0817800,01,SP,3425102,JARDINOPOLIS,0
87088000,8708,160,0817800,01,SP,3444004,RIO DAS PEDRAS,0
84431190,8443,160,0817700,04,SP,3450308,SAO PAULO,0
85412199,8541,160,0817700,04,SP,3407001,BOITUVA,1
84439939,8443,160,0817800,01,SP,3443303,RIBEIRAO PIRES,0
85411032,8541,160,0817700,04,RS,4305108,CAXIAS DO SUL,0
85414022,8541,160,0817600,04,MG,3159605,SANTA RITA DO SAPUCAI,0
85411022,8541,160,0817600,04,SP,3429401,MAUA,0
29336929,2933,160,0817800,01,SP,3448906,SAO CARLOS,0
85414032,8541,160,0817800,01,SP,3422505,ITAPEVI,0
84439929,8443,160,0817600,04,SP,3425904,JUNDIAI,0
85176265,8517,160,0717700,04,RJ,3302403,MACAE,1
29152990,2915,160,0817800,01,SP,3452403,SUMARE,0
87082100,8708,160,0817700,04,SP,3448500,SANTOS,0
85412920,8541,160,0817600,04,SP,3400808,ALFREDO MARCONDES,1
85177900,8517,160,0817800,01,SP,3424006,ITUPEVA,0
90189099,9018,160,1017801,04,RS,4314902,PORTO ALEGRE,0
87082999,8708,160,0817700,04,SP,3408504,CACAPAVA,0
85412191,8541,160,1017801,04,RS,4306403,DOIS IRMAOS,0
85416090,8541,160,0817700,04,RS,4307005,ERECHIM,1
85411021,8541,160,0817800,01,SP,3436505,PAULINIA,0
29156019,2915,160,0817800,01,SP,3418800,GUARULHOS,0
90181980,9018,160,0817800,01,SP,3425904,JUNDIAI,0
85412920,8541,160,0717700,04,RJ,3304904,SAO GONCALO,0
85419020,8541,160,0817700,04,SP,3450308,SAO PAULO,0
87082994,8708,160,0927800,01,RS,4313409,NOVO HAMBURGO,0
90181210,9018,160,0817800,01,MG,3144805,NOVA LIMA,1
85176259,8517,160,0817700,04,RS,4310207,IJUI,0
29339939,2933,160,0817600,04,SP,3422505,ITAPEVI,0
87089483,8708,160,0817800,01,MG,3106200,BELO HORIZONTE,0
87089990,8708,160,0817800,01,RS,4303905,CAMPO BOM,0
85416090,8541,160,0817700,04,SP,3413009,COTIA,0
85419090,8541,160,0717600,01,RJ,3304557,RIO DE JANEIRO,0
85412120,8541,160,0817600,04,SP,3430607,MOGI DAS CRUZES,0
87089490,8708,160,0917800,01,RS,4314902,PORTO ALEGRE,1
85412910,8541,160,0817700,04,SP,3413108,CRAVINHOS,0
85414022,8541,160,0817800,01,SP,3418800,GUARULHOS,0
85176149,8517,160,0817600,04,SP,3448807,SAO CAETANO DO SUL,0
85412910,8541,160,0817700,04,RS,4307005,ERECHIM,0
84439932,8443,160,0817800,01,SP,3426407,LARANJAL PAULISTA,0
29151290,2915,160,0817800,01,SP,3447809,SANTO ANDRE,0
87089412,8708,160,0817600,04,SP,3423107,ITAQUAQUECETUBA,1
87082919,8708,160,0817600,04,SP,3430607,MOGI DAS CRUZES,0
87082991,8708,160,0817700,04,SP,3452403,SUMARE,0
85411022,8541,160,0817800,01,RS,4307005,ERECHIM,0
85411031,8541,160,0817700,04,MG,3159605,SANTA RITA DO SAPUCAI,0
85416090,8541,160,0817700,04,SP,3454102,TAUBATE,0
85411021,8541,160,0817600,04,RS,4314407,PELOTAS,0
87081000,8708,160,0717700,04,RJ,3304557,RIO DE JANEIRO,0
85414111,8541,160,0817700,04,RS,4305108,CAXIAS DO SUL,0
29419059,2941,160,0817600,04,SP,3424709,JAGUARIUNA,1
87089100,8708,160,0817600,04,SP,3425904,JUNDIAI,0
87083090,8708,160,0817800,01,SP,3421408,IRACEMAPOLIS,0
85176254,8517,160,0817700,04,SP,3424709,JAGUARIUNA,0
29419092,2941,160,0817800,01,SP,3409205,CAJAMAR,0
29339955,2933,160,0817800,01,SP,3424709,JAGUARIUNA,0
85176294,8517,160,0817700,04,SP,3456453,VARGEM GRANDE PAULISTA,0
29335919,2933,160,0817800,01,RS,4300604,ALVORADA,0
85414121,8541,160,0927800,01,RS,4314902,PORTO ALEGRE,0
84439931,8443,160,0717600,01,MG,3118601,CONTAGEM,0
85176277,8517,160,0817700,04,SP,3412803,COSMOPOLIS,0
87082994,8708,160,0817800,01,RS,4304507,CANGUCU,0
85412191,8541,160,0817800,01,SP,3441406,PRESIDENTE PRUDENTE,0
85414900,8541,160,0817700,04,SP,3406003,BAURU,0
29419099,2941,160,0817600,04,SP,3422604,ITAPIRA,0
84439932,8443,160,0817700,04,SP,3408405,CABREUVA,0
87083090,8708,160,0917800,01,SP,3418800,GUARULHOS,0
29419059,2941,160,0817600,04,SP,3422505,ITAPEVI,0
29339919,2933,160,0817800,01,SP,3453807,TAQUARITUBA,0
29222100,2922,160,0817800,01,SP,3418800,GUARULHOS,0
87082200,8708,160,0817800,01,SP,3409205,CAJAMAR,1
84433221,8443,160,0927800,01,SP,3450308,SAO PAULO,0
85412920,8541,160,0817700,04,SP,3401905,AMPARO,0
90181980,9018,160,0817600,04,SP,3447809,SANTO ANDRE,0
84439912,8443,160,0817700,04,MG,3118601,CONTAGEM,0
87089200,8708,160,0927800,01,SP,3413801,DIADEMA,0
85411039,8541,160,0817600,04,SP,3450308,SAO PAULO,1
90183190,9018,160,0817800,01,SP,3413009,COTIA,0
29336929,2933,160,0817700,04,SP,3456701,VINHEDO,0
85176299,8517,160,1010252,07,RS,4311007,JAGUARAO,0
29224920,2922,160,0817800,01,SP,3436505,PAULINIA,0
29335999,2933,160,0817600,04,SP,3419071,HORTOLANDIA,0
29339955,2933,160,0817800,01,SP,3415400,FARTURA,0
85411099,8541,160,0817700,04,SP,3440606,PORTO FELIZ,0
85414021,8541,160,1017700,01,RS,4305108,CAXIAS DO SUL,0
87084080,8708,160,0817800,01,MG,3147204,PARAGUACU,0
85416090,8541,160,0817800,01,SP,3416705,GARCA,1
85171100,8517,160,0717600,01,RJ,3305000,SAO JOAO DA BARRA,0
85413029,8541,160,0817700,04,SP,3440705,PORTO FERREIRA,0
84439980,8443,160,0817800,01,MG,3170206,UBERLANDIA,0
85412199,8541,160,0817800,01,SP,3447809,SANTO ANDRE,0
29224990,2922,160,0817800,01,SP,3451603,SERRA NEGRA,0
29333919,2933,160,0817800,01,SP,3424303,JABOTICABAL,0
29212990,2921,160,0817800,01,SP,3445209,SALTO,0
87082999,8708,160,0817900,04,SP,3450308,SAO PAULO,1
90189095,9018,160,0817800,01,SP,3450308,SAO PAULO,1
85411039,8541,160,0817700,04,MG,3159605,SANTA RITA DO SAPUCAI,0
85176255,8517,160,0817800,01,MG,3169307,TRES CORACOES,0
90184999,9018,160,0817800,01,SP,3450308,SAO PAULO,1
84433299,8443,160,0817700,04,SP,3452205,SOROCABA,0
29333919,2933,160,0817800,01,SP,3413405,CRUZEIRO,0
85411011,8541,160,0817700,04,SP,3445803,SANTA BARBARA D'OESTE,0
85414220,8541,160,0817600,04,MG,3106705,BETIM,0
85412910,8541,160,0817600,04,MG,3132404,ITAJUBA,0
85411021,8541,160,0817800,01,SP,3441406,PRESIDENTE PRUDENTE,0
85176249,8517,160,0817800,01,MG,3159605,SANTA RITA DO SAPUCAI,0
85171233,8517,160,1017801,04,RS,4304606,CANOAS,0
85177010,8517,160,0817700,04,SP,3452205,SOROCABA,0
87089990,8708,160,0717600,01,RJ,3304110,PORTO REAL,1
29339999,2933,160,0817700,04,SP,3454102,TAUBATE,0
87082999,8708,160,0817800,01,SP,3413009,COTIA,0
85412910,8541,160,0617700,04,MG,3118601,CONTAGEM,0
29333989,2933,160,0817600,04,SP,3450308,SAO PAULO,0
85176241,8517,160,0817700,04,SP,3418800,GUARULHOS,0
85176277,8517,160,0817600,04,SP,3405708,BARUERI,0
29224210,2922,160,0817600,04,SP,3422604,ITAPIRA,0
87089100,8708,160,0817800,01,SP,3421408,IRACEMAPOLIS,0
29336100,2933,160,0817700,04,SP,3448906,SAO CARLOS,0
90189010,9018,160,0927800,01,RS,4314902,PORTO ALEGRE,0
85414122,8541,160,0817600,04,RS,4304606,CANOAS,0
29221999,2922,160,0817600,04,SP,3418800,GUARULHOS,0
87089100,8708,160,0617700,04,MG,3106705,BETIM,0
84439949,8443,160,0817800,01,SP,3405708,BARUERI,1
85176239,8517,160,0717600,01,RJ,3302403,MACAE,0
85414300,8541,160,1017700,01,MG,3170800,VARZEA DA PALMA,0
90182090,9018,160,0817800,01,SP,3448500,SANTOS,0
87087090,8708,160,0817800,01,SP,3423107,ITAQUAQUECETUBA,0
85176215,8517,160,0817700,04,SP,3434401,OSASCO,0
85176254,8517,160,1010252,07,SP,3427306,LOUVEIRA,0
29336929,2933,160,0817800,01,SP,3407100,BOM JESUS DOS PERDOES,0
85414300,8541,160,0817800,01,MG,3106200,BELO HORIZONTE,0
87083090,8708,160,0817800,01,SP,3412902,COSMORAMA,1
29212990,2921,160,0817700,04,SP,3413009,COTIA,1
85411099,8541,160,0817800,01,SP,3427306,LOUVEIRA,0
87089490,8708,160,0817800,01,SP,3444004,RIO DAS PEDRAS,0
85412120,8541,160,0817600,04,SP,3456701,VINHEDO,0
85414900,8541,160,0817600,04,MG,3133600,ITAPEVA,0
85176279,8517,160,0817600,04,SP,3427306,LOUVEIRA,0
85413029,8541,160,0817800,01,SP,3424006,ITUPEVA,0
90181210,9018,160,0817600,04,MG,3170701,VARGINHA,1
85176234,8517,160,0717700,04,RJ,3303302,NITEROI,0
87087090,8708,160,0817600,04,SP,3418800,GUARULHOS,0
84433237,8443,160,0817800,01,SP,3409205,CAJAMAR,0
87085099,8708,160,0817800,01,RJ,3304557,RIO DE JANEIRO,0
85177190,8517,160,0817700,04,MG,3159605,SANTA RITA DO SAPUCAI,1
85176249,8517,160,0817600,04,SP,3431803,MONTE MOR,0
90184100,9018,160,0817600,04,SP,3449904,SAO JOSE DOS CAMPOS,0
29339911,2933,160,0817700,04,SP,3450308,SAO PAULO,0
90183119,9018,160,0817700,04,SP,3407001,BOITUVA,0
29419049,2941,160,0817700,04,SP,3418800,GUARULHOS,0
85176299,8517,160,0817600,04,RS,4316808,SANTA CRUZ DO SUL,0
29153910,2915,160,0817800,01,SP,3431803,MONTE MOR,0
85412199,8541,160,0817700,04,SP,3407605,BRAGANCA PAULISTA,0
85414300,8541,160,0817800,01,RS,4322400,URUGUAIANA,0
85176255,8517,160,1017801,04,RS,4314902,PORTO ALEGRE,0
85416090,8541,160,1017801,04,RS,4317509,SANTO ANGELO,0
85176239,8517,160,0817700,04,SP,3415004,EMBU,0
87089990,8708,160,0817700,04,SP,3437602,PERUIBE,0
87082999,8708,160,0817800,01,SP,3444004,RIO DAS PEDRAS,0
85411022,8541,160,1017801,04,RS,4306767,ELDORADO DO SUL,1
85412910,8541,160,0817800,01,SP,3450308,SAO PAULO,0
87085099,8708,160,0817600,04,SP,3405708,BARUERI,1
85414122,8541,160,0817600,04,SP,3401608,AMERICANA,0
85411021,8541,160,1017801,04,RS,4318705,SAO LEOPOLDO,0
29331990,2933,160,0817800,01,SP,3402903,ARACOIABA DA SERRA,1
85411022,8541,160,0817600,04,MG,3134905,JACUTINGA,1
85411022,8541,160,0817700,04,SP,3405708,BARUERI,0
85411091,8541,160,0817700,04,MG,3159605,SANTA RITA DO SAPUCAI,0
85176265,8517,160,0817600,04,SP,3404107,ATIBAIA,0
85176294,8517,160,0617700,04,MG,3132404,ITAJUBA,0
29213090,2921,160,0817800,01,SP,3411607,CESARIO LANGE,0
85411022,8541,160,1017801,04,RS,4306452,DOIS LAJEADOS,0
84433223,8443,160,0817600,04,SP,3454805,TREMEMBE,0
87085091,8708,160,1017700,01,RS,4322608,VENANCIO AIRES,0
87089990,8708,160,0817600,04,RS,4307708,ESTEIO,0
85411012,8541,160,0817700,04,SP,3436505,PAULINIA,0
87082993,8708,160,0927700,01,MG,3106200,BELO HORIZONTE,0
85177190,8517,160,0817600,04,RS,4306767,ELDORADO DO SUL,0
29224210,2922,160,0817800,01,SP,3413801,DIADEMA,0
29155030,2915,160,0817600,04,SP,3405708,BARUERI,0
29153939,2915,160,0817600,04,SP,3436505,PAULINIA,0
85412120,8541,160,0817800,01,SP,3418800,GUARULHOS,0
29333999,2933,160,0817600,04,SP,3429401,MAUA,0
85414124,8541,160,0817800,01,MG,3125101,EXTREMA,0
29225091,2922,160,0817800,01,SP,3425003,JANDIRA,0
90183999,9018,160,0717600,01,RJ,3303500,NOVA IGUACU,0
85176241,8517,160,1017700,01,RS,4314902,PORTO ALEGRE,0
87084080,8708,160,0817800,01,SP,3436505,PAULINIA,1
85416090,8541,160,0817700,04,SP,3451702,SERTAOZINHO,0
85411091,8541,160,0817600,04,RS,4318705,SAO LEOPOLDO,0
90183929,9018,160,0817700,04,SP,3419303,IBATE,0
85414124,8541,160,0817600,04,RS,4313409,NOVO HAMBURGO,0
85177900,8517,160,0817600,04,RJ,3303500,NOVA IGUACU,0
29224910,2922,160,0817800,01,SP,3425003,JANDIRA,0
87089990,8708,160,0717600,01,RJ,3306305,VOLTA REDONDA,0
84433910,8443,160,0817700,04,SP,3456701,VINHEDO,0
85171490,8517,160,0717600,01,MG,3125101,EXTREMA,1
90181990,9018,160,0817600,04,SP,3413009,COTIA,0
84439199,8443,160,0817800,01,SP,3405708,BARUERI,1
87089100,8708,160,0927700,01,RS,4314423,PICADA CAFE,0
90181210,9018,160,0817800,01,SP,3443402,RIBEIRAO PRETO,0
85411022,8541,160,0817800,01,MG,3159605,SANTA RITA DO SAPUCAI,1
29419059,2941,160,0817600,04,SP,3402903,ARACOIABA DA SERRA,0
87083090,8708,160,0927700,01,RS,4300604,ALVORADA,0
87089990,8708,160,0817800,01,SP,3406359,BERTIOGA,0
84433191,8443,160,1017700,01,RS,4316907,SANTA MARIA,0
85176259,8517,160,0717700,09,SP,3405708,BARUERI,0
87081000,8708,160,1017700,01,RS,4313409,NOVO HAMBURGO,0
84439931,8443,160,0817800,01,SP,3450308,SAO PAULO,0
85414300,8541,160,0817800,01,SP,3413108,CRAVINHOS,0
87087090,8708,160,0927800,01,RS,4309209,GRAVATAI,1
85411019,8541,160,0717600,01,SP,3450308,SAO PAULO,0
29215119,2921,160,0817700,04,SP,3424006,ITUPEVA,0
29419022,2941,160,0817800,01,MG,3152501,POUSO ALEGRE,0
85414122,8541,160,0817800,01,SP,3454102,TAUBATE,0
85411012,8541,160,0817700,04,SP,3448708,SAO BERNARDO DO CAMPO,0
87082999,8708,160,0717600,01,RJ,3304557,RIO DE JANEIRO,1
90184999,9018,160,1017801,04,RS,4314407,PELOTAS,0
84439110,8443,160,0817700,04,SP,3454102,TAUBATE,0
84433299,8443,160,0817800,01,SP,3413801,DIADEMA,1
87082991,8708,160,0817800,01,SP,3425904,JUNDIAI,0
85176130,8517,160,0817900,04,SP,3449904,SAO JOSE DOS CAMPOS,1
90181210,9018,160,0817800,01,SP,3450308,SAO PAULO,0
29151390,2915,160,0817800,01,SP,3450308,SAO PAULO,0
90184999,9018,160,0817800,01,SP,3405500,BARRETOS,0
85411011,8541,160,0617700,04,MG,3136702,JUIZ DE FORA,0
85176241,8517,160,0817600,04,SP,3452205,SOROCABA,0
87089200,8708,160,0717600,01,RJ,3304904,SAO GONCALO,0
87085080,8708,160,0617700,04,MG,3118601,CONTAGEM,0
85177900,8517,160,0817700,04,MG,3170206,UBERLANDIA,0
87084090,8708,160,1017500,07,RS,4305108,CAXIAS DO SUL,0
85411021,8541,160,0617700,04,MG,3113602,CAREACU,0
85177190,8517,160,1017801,04,RS,4318705,SAO LEOPOLDO,0
87088000,8708,160,0817800,01,SP,3400501,AGUAS DE LINDOIA,0
87082999,8708,160,0817800,01,SP,3430607,MOGI DAS CRUZES,1
85411022,8541,160,0817800,01,SP,3426902,LIMEIRA,0
29224990,2922,160,0817800,01,SP,3402804,ARACATUBA,0
87087090,8708,160,0817800,01,RS,4314902,PORTO ALEGRE,0
29336911,2933,160,0817700,04,SP,3413009,COTIA,0
85414122,8541,160,0817800,01,SP,3424402,JACAREI,0
84439933,8443,160,0717600,01,RJ,3303302,NITEROI,0
87089100,8708,160,0817800,01,SP,3401608,AMERICANA,0
87082992,8708,160,0817600,04,SP,3448807,SAO CAETANO DO SUL,0
85416010,8541,160,0817800,01,SP,3418800,GUARULHOS,0
29155020,2915,160,0817800,01,SP,3413702,DESCALVADO,0
90183929,9018,160,0817700,04,SP,3448906,SAO CARLOS,1
85176241,8517,160,0817600,04,SP,3452502,SUZANO,1
85416010,8541,160,0817600,04,SP,3447809,SANTO ANDRE,0
87089200,8708,160,0817800,01,SP,3452205,SOROCABA,1
85176234,8517,160,0817700,04,SP,3456206,VALINHOS,0
85176277,8517,160,0817600,04,SP,3418800,GUARULHOS,0
84433221,8443,160,0927700,01,SP,3450308,SAO PAULO,0
85411032,8541,160,0817700,04,MG,3106200,BELO HORIZONTE,0
85413029,8541,160,0817800,01,SP,3450605,SAO ROQUE,0
85412191,8541,160,0817700,04,SP,3454102,TAUBATE,0
29155030,2915,160,0817600,04,SP,3454102,TAUBATE,0
29224220,2922,160,0817800,01,MG,3152501,POUSO ALEGRE,0
87083090,8708,160,0817800,01,SP,3406508,BIRIGUI,0
84433199,8443,160,0717600,01,MG,3106200,BELO HORIZONTE,0
29333110,2933,160,0717700,04,RJ,3304557,RIO DE JANEIRO,0
85415100,8541,160,0817700,04,SP,3434401,OSASCO,0
87082100,8708,160,1017700,01,RS,4320404,SERAFINA CORREA,0
84433237,8443,160,0717600,01,RJ,3304557,RIO DE JANEIRO,0
85414900,8541,160,0817600,04,RS,4304606,CANOAS,1
29214329,2921,160,0817700,04,SP,3413009,COTIA,1
85412920,8541,160,0817700,04,SP,3425003,JANDIRA,1
90183119,9018,160,0717600,01,RJ,3304557,RIO DE JANEIRO,0
87089300,8708,160,0927700,01,RS,4314423,PICADA CAFE,0
29332999,2933,160,0817700,04,SP,3407506,BOTUCATU,0
85414122,8541,160,0817700,04,SP,3448807,SAO CAETANO DO SUL,0
84431990,8443,160,0817800,01,SP,3409502,CAMPINAS,0
29151100,2915,160,0817800,01,SP,3403901,ARUJA,1
87089300,8708,160,0817600,04,SP,3405708,BARUERI,1
85414029,8541,160,0817700,04,SP,3429401,MAUA,0
85171490,8517,160,0927501,04,SP,3450308,SAO PAULO,0
90189095,9018,160,0927502,01,RS,4314902,PORTO ALEGRE,0
84439929,8443,160,0817800,01,SP,3448708,SAO BERNARDO DO CAMPO,0
87089200,8708,160,0817600,04,SP,3443402,RIBEIRAO PRETO,0
90183119,9018,160,0817700,04,SP,3448906,SAO CARLOS,0
90183910,9018,160,0817600,04,SP,3440606,PORTO FELIZ,0
90183999,9018,160,1017700,01,RS,4313409,NOVO HAMBURGO,0
84439939,8443,160,0217800,01,SP,3450308,SAO PAULO,0
29333948,2933,160,0817600,04,SP,3450308,SAO PAULO,0
87082919,8708,160,0927800,01,RS,4322608,VENANCIO AIRES,0
85411011,8541,160,0717700,04,RJ,3303500,NOVA IGUACU,0
90183910,9018,160,0717700,04,RJ,3303302,NITEROI,0
87089100,8708,160,1017700,01,RS,4305108,CAXIAS DO SUL,0
84439990,8443,160,0817800,01,SP,3418800,GUARULHOS,0
29212920,2921,160,0817800,01,SP,3424402,JACAREI,0
87081000,8708,160,0817600,04,SP,3448708,SAO BERNARDO DO CAMPO,1
87087090,8708,160,0817600,04,SP,3424402,JACAREI,0
85177190,8517,160,0817700,04,SP,3406508,BIRIGUI,0
84439980,8443,160,0817700,04,MG,3159605,SANTA RITA DO SAPUCAI,0
29339969,2933,160,0817800,01,SP,3418800,GUARULHOS,0
87089910,8708,160,0817700,04,SP,3450308,SAO PAULO,0
85411099,8541,160,1017801,04,RS,4303103,CACHOEIRINHA,0
85176239,8517,160,0817600,04,SP,3404107,ATIBAIA,0
85416010,8541,160,0817600,04,MG,3118601,CONTAGEM,0
84439933,8443,160,1017801,04,RS,4309209,GRAVATAI,0
87082919,8708,160,0817600,04,SP,3424402,JACAREI,1
85414122,8541,160,0817800,01,SP,3402804,ARACATUBA,0
87085019,8708,160,0817800,01,SP,3456701,VINHEDO,0
85176241,8517,160,0817600,04,SP,3409502,CAMPINAS,0
85177900,8517,160,1017801,04,RS,4314902,PORTO ALEGRE,0
29333929,2933,160,0817800,01,SP,3418404,GUARATINGUETA,1
90183929,9018,160,0817700,04,MG,3106200,BELO HORIZONTE,1
85411039,8541,160,0817600,04,MG,3159605,SANTA RITA DO SAPUCAI,1
87088000,8708,160,0817600,04,SP,3448708,SAO BERNARDO DO CAMPO,1
85176294,8517,160,0817800,01,MG,3125101,EXTREMA,0
29331990,2933,160,0817700,04,SP,3409502,CAMPINAS,0
85176130,8517,160,0817800,01,RS,4314902,PORTO ALEGRE,1
85171490,8517,160,0717700,04,RJ,3302403,MACAE,0
29214239,2921,160,0817600,04,SP,3413009,COTIA,0
85414032,8541,160,0917800,01,RS,4305108,CAXIAS DO SUL,0
29419059,2941,160,0817600,04,MG,3162955,SAO JOSE DA LAPA,0
87082994,8708,160,0817800,01,SP,3450308,SAO PAULO,0
29224110,2922,160,0817800,01,SP,3425003,JANDIRA,0
84433239,8443,160,0717600,01,SP,3450308,SAO PAULO,0
90183999,9018,160,0817600,04,SP,3450308,SAO PAULO,1
29336100,2933,160,0817800,01,SP,3449904,SAO JOSE DOS CAMPOS,0
85414121,8541,160,0817700,04,MG,3125101,EXTREMA,1
85414300,8541,160,0927700,01,RS,4311304,LAGOA VERMELHA,0
85414121,8541,160,0817600,04,SP,3443303,RIBEIRAO PIRES,0
29159024,2915,160,0817800,01,SP,3443907,RIO CLARO,1
90189099,9018,160,0817600,04,MG,3170206,UBERLANDIA,0
90183219,9018,160,0817800,01,MG,3106200,BELO HORIZONTE,0
84433199,8443,160,1017801,04,RS,4306767,ELDORADO DO SUL,0
85411019,8541,160,0817600,04,SP,3443402,RIBEIRAO PRETO,0
29332999,2933,160,0817800,01,SP,3425003,JANDIRA,1
29335919,2933,160,0817700,04,SP,3422505,ITAPEVI,0
85414027,8541,160,0817700,04,RS,4305108,CAXIAS DO SUL,0
90181100,9018,160,0617700,04,MG,3118601,CONTAGEM,0
84439960,8443,160,0817700,04,SP,3447304,SANTANA DE PARNAIBA,1
85412120,8541,160,0817600,04,SP,3418800,GUARULHOS,1
87089990,8708,160,0817800,01,SP,3434401,OSASCO,1
29159031,2915,160,0817700,04,SP,3448906,SAO CARLOS,0
29225099,2922,160,0817600,04,RS,4314902,PORTO ALEGRE,0
29419082,2941,160,0817800,01,SP,3450308,SAO PAULO,1
85414018,8541,160,0817600,04,SP,3409502,CAMPINAS,0
29339919,2933,160,0817800,01,SP,3408405,CABREUVA,0
87089412,8708,160,0817800,01,MG,3152501,POUSO ALEGRE,0
90181990,9018,160,0817800,01,MG,3118601,CONTAGEM,0
85412199,8541,160,0817600,04,SP,3456206,VALINHOS,0
85176219,8517,160,0617700,04,MG,3137601,LAGOA SANTA,0
87082999,8708,160,0817800,01,MG,3170206,UBERLANDIA,0
85177900,8517,160,0927800,01,RJ,3303500,NOVA IGUACU,0
85176277,8517,160,0817800,01,MG,3106200,BELO HORIZONTE,0
87082100,8708,160,0817800,01,SP,3423909,ITU,1
84433113,8443,160,0717700,04,RJ,3302254,ITATIAIA,0
29224110,2922,160,0817800,01,SP,3405708,BARUERI,0
90183929,9018,160,1017700,01,RS,4304606,CANOAS,0
29333939,2933,160,0817800,01,SP,3424303,JABOTICABAL,1
85414300,8541,160,0817600,04,SP,3450308,SAO PAULO,0
85177110,8517,160,0817800,01,SP,3448708,SAO BERNARDO DO CAMPO,0
85411012,8541,160,0817800,01,RS,4314902,PORTO ALEGRE,0
87085099,8708,160,0817700,04,MG,3106705,BETIM,0
85411022,8541,160,0817600,04,SP,3443402,RIBEIRAO PRETO,0
29411043,2941,160,0817800,01,MG,3170701,VARGINHA,0
29214249,2921,160,0817700,04,SP,3452403,SUMARE,0
85176900,8517,160,0817700,04,RS,4313904,PANAMBI,0
29331190,2933,160,0817600,04,SP,3413108,CRAVINHOS,0
85176294,8517,160,0817700,04,SP,3413009,COTIA,0
29222990,2922,160,0817600,04,SP,3413009,COTIA,0
84439990,8443,160,0817700,04,SP,3450308,SAO PAULO,1
85176239,8517,160,0817700,04,SP,3409205,CAJAMAR,1
90183212,9018,160,0817800,01,SP,3443402,RIBEIRAO PRETO,0
29153999,2915,160,0917800,01,MG,3170206,UBERLANDIA,0
87082999,8708,160,0817800,01,RS,4304606,CANOAS,0
85413029,8541,160,0817700,04,SP,3413009,COTIA,0
85177900,8517,160,0817600,04,RJ,3304904,SAO GONCALO,0
29336999,2933,160,0817800,01,SP,3423404,ITATIBA,1
85176299,8517,160,0817800,01,MG,3159605,SANTA RITA DO SAPUCAI,0
29336919,2933,160,0927800,01,RS,4300604,ALVORADA,0
85411019,8541,160,0817800,01,MG,3127701,GOVERNADOR VALADARES,0
29151390,2915,160,0817800,01,SP,3405708,BARUERI,0
29419099,2941,160,0817600,04,MG,3156700,SABARA,0
87085099,8708,160,1017801,04,RS,4314902,PORTO ALEGRE,0
85176262,8517,160,0817600,04,SP,3404107,ATIBAIA,0
84439941,8443,160,0817700,04,MG,3106705,BETIM,1
85411022,8541,160,0817700,04,RS,4310207,IJUI,0
87081000,8708,160,0817800,01,SP,3403901,ARUJA,1
29336929,2933,160,0817800,01,SP,3413702,DESCALVADO,0
85411099,8541,160,0817700,04,SP,3401608,AMERICANA,0
85176252,8517,160,0817600,04,SP,3450308,SAO PAULO,0
85416010,8541,160,0817700,04,MG,3151800,POCOS DE CALDAS,0
85416010,8541,160,0617700,04,MG,3151800,POCOS DE CALDAS,0
87089990,8708,160,1017503,07,SP,3409205,CAJAMAR,1
84439990,8443,160,0817600,04,SP,3447304,SANTANA DE PARNAIBA,0
85414121,8541,160,0817800,01,SP,3423107,ITAQUAQUECETUBA,0
90189099,9018,160,0817700,04,MG,3167202,SETE LAGOAS,0
85177091,8517,160,0817800,01,SP,3452205,SOROCABA,0
85414032,8541,160,0817600,04,MG,3103504,ARAGUARI,0
29157019,2915,160,0817800,01,SP,3413801,DIADEMA,0
85412920,8541,160,0817700,04,SP,3452205,SOROCABA,1
